g_us,delta_Vus,tau_us,regime_A,regime_B,spike_count_A,spike_count_B,mean_spikes_per_burst_A,mean_spikes_per_burst_B,duty_cycle_A,duty_cycle_B,interburst_freq_A,interburst_freq_B,intraburst_freq_A,intraburst_freq_B
0.025,1.3111111111111111,300.0,bursting,bursting,85,80,17.0,16.0,0.28161607971273583,0.2897684767249162,0.4585040444080797,0.5391634808857946,27.334818168029507,27.40282876351988
0.025,1.3111111111111111,316.6666666666667,bursting,bursting,75,82,15.0,16.4,0.27451541785675787,0.2694175902821349,0.5517086286213493,0.4680403332579047,27.469896840919514,27.244427971658638
0.025,1.3111111111111111,333.33333333333337,bursting,bursting,78,72,15.6,14.4,0.2600002997048283,0.26919104628661106,0.47161355400591354,0.5473878843053,27.138643733925363,27.322644925425465
0.025,1.3111111111111111,350.0,bursting,bursting,76,67,12.666666666666666,13.4,0.2487040953493375,0.2516846014188697,0.6001414285825943,0.5427522380681655,27.387058492381076,27.02898005105456
0.025,1.4222222222222223,200.0,tonic_spiking,tonic_spiking,176,16,176.0,16.0,,,,,19.267318060970098,27.134985368452593
0.025,1.4222222222222223,216.66666666666666,bursting,bursting,95,94,19.0,23.5,0.3237171265811689,0.3396724029108191,0.4813790401285266,0.39786436041214435,27.78017664874965,27.036185803720304
0.025,1.4222222222222223,233.33333333333334,bursting,bursting,91,84,18.2,16.8,0.304529318470004,0.3129177165784921,0.5210952646532842,0.4331708257311346,27.690882848570258,27.313257973747717
0.025,1.4222222222222223,250.0,bursting,bursting,90,85,15.0,14.166666666666666,0.3099082927329537,0.30501720185194503,0.6124104741250221,0.6992811959763908,27.1255716736034,27.052714235683133
0.025,1.4222222222222223,266.6666666666667,bursting,bursting,86,78,17.2,15.6,0.28969443064153044,0.2883197489077718,0.473649550101709,0.5575886054605665,26.983999050214667,27.366344048170138
0.025,1.4222222222222223,283.33333333333337,bursting,bursting,76,78,12.666666666666666,15.6,0.26902014908008476,0.2710663101690399,0.5623601282931476,0.493080982057329,27.777557475134373,27.239230079376366
0.025,1.4222222222222223,300.0,bursting,bursting,72,75,12.0,12.5,0.25933562531097804,0.2545059106699671,0.5632319046842984,0.649103938381357,27.37361391086275,27.494592480814912
0.025,1.4222222222222223,316.6666666666667,bursting,bursting,71,75,14.2,12.5,0.2519631143122931,0.24347857672405282,0.5077502535977252,0.5809379853834613,27.07069451079741,27.72126460793673
0.025,1.4222222222222223,333.33333333333337,bursting,bursting,66,70,11.0,11.666666666666666,0.24158384907527974,0.23682413779238876,0.5605065509835092,0.6319826427561571,27.04275303359817,27.365479924421017
0.025,1.4222222222222223,350.0,bursting,bursting,70,64,11.666666666666666,12.8,0.22338915510774787,0.22463475019263746,0.5816914758338013,0.5104828274686521,27.710459684866755,27.454400050367497
0.025,1.5333333333333332,200.0,bursting,bursting,90,98,22.5,19.6,0.3334195326289357,0.3277694719757682,0.4042548200400696,0.4893171323057859,26.871093448833303,27.518432741321895
0.025,1.5333333333333332,216.66666666666666,bursting,bursting,88,90,17.6,18.0,0.3155959146105741,0.314451009482654,0.53613703114255,0.4512748385127079,27.35007837929315,27.260795106200867
0.025,1.5333333333333332,233.33333333333334,bursting,bursting,78,86,15.6,17.2,0.2893253876962311,0.28843283811502446,0.572949566651557,0.47784200652124226,27.585828259290945,27.3111983255247
0.025,1.5333333333333332,250.0,bursting,bursting,82,78,13.666666666666666,15.6,0.2756414851968672,0.2766983504677981,0.5806637456117587,0.5047662848324406,27.816194725929048,27.27382006801503
0.025,1.5333333333333332,266.6666666666667,bursting,bursting,81,73,13.5,14.6,0.26477722836718953,0.2647932377943555,0.5856074815306627,0.5137583029084454,27.539268686103103,27.13222751078705
0.025,1.5333333333333332,283.33333333333337,bursting,bursting,76,68,12.666666666666666,13.6,0.2500831013858071,0.24621376937615103,0.5918261638942246,0.5201739152636506,27.641217174342568,27.324668212551476
0.025,1.5333333333333332,300.0,bursting,bursting,64,72,12.8,12.0,0.23110429124090795,0.23554204965906203,0.531859010797558,0.5998181945253759,27.277170467093175,27.67763724943689
0.025,1.5333333333333332,316.6666666666667,bursting,bursting,69,65,11.5,10.833333333333334,0.22487696816154337,0.22669748923727834,0.5800512713405801,0.6589630226533341,27.32266479123096,27.40307790798744
0.025,1.5333333333333332,333.33333333333337,bursting,bursting,64,59,10.666666666666666,9.833333333333334,0.21410823573296733,0.21006537213687407,0.6155198399870984,0.5411756659191379,27.698046088901794,27.482052997305015
0.025,1.5333333333333332,350.0,bursting,bursting,56,63,9.333333333333334,9.0,0.20370741068280376,0.20273106059906565,0.6824487905248027,0.7251242666619634,26.75972593317972,26.96269357619727
0.025,1.6444444444444444,200.0,bursting,bursting,83,91,16.6,18.2,0.30083009405684774,0.30429146451833533,0.5521135829221663,0.4627693266151769,27.54691161339977,27.187494847053998
0.025,1.6444444444444444,216.66666666666666,bursting,bursting,81,80,16.2,13.333333333333334,0.28156396640563564,0.2906792597593991,0.49313217153447936,0.5680703238584252,27.22471743153235,27.568741204479743
0.025,1.6444444444444444,233.33333333333334,bursting,bursting,82,74,13.666666666666666,14.8,0.27339117818729336,0.26750581155299613,0.5975320199764761,0.5229048301166382,27.594442168153034,27.230209540607092
0.025,1.6444444444444444,250.0,bursting,bursting,75,68,12.5,11.333333333333334,0.25367195164044654,0.24671193653645865,0.6181621903963475,0.5413344868788325,27.735439597362017,27.467588099560537
0.025,1.6444444444444444,266.6666666666667,bursting,bursting,64,72,10.666666666666666,10.285714285714286,0.23399570392902186,0.23654391214048007,0.6981486215374234,0.7472164964803284,27.45112433485283,27.49536078616507
0.025,1.6444444444444444,283.33333333333337,bursting,bursting,63,70,10.5,10.0,0.22792095396854112,0.22433837887261152,0.6829983123201607,0.7378346480216017,27.164573348630544,27.310696809184947
0.025,1.6444444444444444,300.0,bursting,bursting,66,64,11.0,10.666666666666666,0.21657587095419983,0.21917445778018457,0.5558409687601872,0.630460832767351,27.591359747915487,27.66245963057498
0.025,1.6444444444444444,316.6666666666667,bursting,bursting,60,61,8.571428571428571,10.166666666666666,0.2063359357121464,0.2085127284316446,0.6778007562626845,0.617271502200345,27.474420518017247,27.14946211254979
0.025,1.6444444444444444,333.33333333333337,bursting,bursting,59,59,9.833333333333334,9.833333333333334,0.20035891691518568,0.18955022481729858,0.6225262842463707,0.5541927289839869,27.61849107815829,27.81630787500224
0.025,1.6444444444444444,350.0,bursting,bursting,58,55,9.666666666666666,9.166666666666666,0.18941467514640922,0.19243321396252216,0.5899553444158611,0.6665325193799913,27.293154656927396,27.27908807179729
0.025,1.7555555555555555,200.0,bursting,bursting,80,84,13.333333333333334,12.0,0.2891007452464633,0.28521841779376467,0.6996080985702587,0.747934801928784,26.978218448152166,27.48279206022527
0.025,1.7555555555555555,216.66666666666666,bursting,bursting,73,78,12.166666666666666,13.0,0.26916879337131705,0.26857352582593014,0.7125916733307488,0.612342327576367,27.389240284252917,27.273265583959592
0.025,1.7555555555555555,233.33333333333334,bursting,bursting,72,73,10.285714285714286,12.166666666666666,0.25233062214378477,0.2544084326788287,0.6933584749993394,0.6250829530755323,27.537924264277954,27.219744993374867
0.025,1.7555555555555555,250.0,bursting,bursting,65,70,9.285714285714286,10.0,0.23146455579559544,0.2346003754227156,0.8362971319000673,0.755137686615535,27.2416363404181,27.123148482255505
0.025,1.7555555555555555,266.6666666666667,bursting,bursting,68,64,11.333333333333334,10.666666666666666,0.21875434669709676,0.22754277285849467,0.5739892797926306,0.6497712145407792,27.53968464177005,27.577018220235924
0.025,1.7555555555555555,283.33333333333337,bursting,bursting,64,59,10.666666666666666,9.833333333333334,0.20828299437865366,0.21174017011801277,0.5888142839743047,0.661245414755003,27.31331260230627,27.78586296306842
0.025,1.7555555555555555,300.0,bursting,bursting,58,63,9.666666666666666,9.0,0.20367061896892297,0.2020517363743076,0.6270458192101933,0.6899109383684143,27.17959648806884,27.59260276098765
0.025,1.7555555555555555,316.6666666666667,bursting,bursting,53,60,8.833333333333334,8.571428571428571,0.18882585273433705,0.19246522659351484,0.6770166288234419,0.7260077528647247,27.051814668128575,27.08475256661917
0.025,1.7555555555555555,333.33333333333337,bursting,bursting,57,51,7.125,7.285714285714286,0.1744617148657517,0.17596994032039248,0.8066304796819254,0.7818893479001546,27.055851274237597,26.33915466740388
0.025,1.7555555555555555,350.0,bursting,bursting,56,53,9.333333333333334,8.833333333333334,0.17379807261974653,0.18007738975272192,0.5598507867025779,0.6301622918056193,27.37470921110953,27.501521926792773
0.025,1.8666666666666667,200.0,bursting,bursting,74,77,12.333333333333334,12.833333333333334,0.26494850949776827,0.26660912577061535,0.5461513050932097,0.6327006334029127,27.347745125746215,27.579061123955434
0.025,1.8666666666666667,216.66666666666666,bursting,bursting,77,69,11.0,11.5,0.24882031409488778,0.24886464711911369,0.71296078189732,0.6433942739931439,27.573084628142944,27.354696541223184
0.025,1.8666666666666667,233.33333333333334,bursting,bursting,66,70,9.428571428571429,10.0,0.22910079102150258,0.22809298040523288,0.8005008441155561,0.719731492414267,27.525552552926655,27.48738758951376
0.025,1.8666666666666667,250.0,bursting,bursting,61,69,10.166666666666666,9.857142857142858,0.21622215098469147,0.2223367043296074,0.652929912353174,0.722256580405859,27.441509198820537,27.356979867360113
0.025,1.8666666666666667,266.6666666666667,bursting,bursting,61,61,7.625,8.714285714285714,0.20830506402366525,0.2105743935895046,0.7942031133828442,0.7506721025231395,27.182067556949484,26.749168862114757
0.025,1.8666666666666667,283.33333333333337,bursting,bursting,58,58,7.25,8.285714285714286,0.18974471599483225,0.1918896195635212,0.7956184270826784,0.757723969086516,27.553951268002642,27.03907991974435
0.025,1.8666666666666667,300.0,bursting,bursting,53,59,8.833333333333334,8.428571428571429,0.18778005630477448,0.1860729785593431,0.6460629299535248,0.7061544991299771,27.327363864169044,27.60438738409945
0.025,1.8666666666666667,316.6666666666667,bursting,bursting,54,52,7.714285714285714,7.428571428571429,0.17156484639582614,0.17780611543743394,0.7173371227196769,0.7880820647287389,27.204035623683065,26.910890712236935
0.025,1.8666666666666667,333.33333333333337,bursting,bursting,53,47,7.571428571428571,7.833333333333333,0.17148934953005324,0.17118405122190622,0.7241876597257026,0.6678230405078304,27.13735592365855,27.026248653815856
0.025,1.8666666666666667,350.0,bursting,bursting,45,50,7.5,7.142857142857143,0.1583181985318561,0.15640304498074023,0.6776073130087988,0.7297374106202249,27.30846941348925,27.46489106847927
0.025,1.9777777777777779,200.0,bursting,bursting,73,69,12.166666666666666,11.5,0.24354850979204062,0.2531950625840895,0.5854946359207761,0.6706754129011705,27.41614531416457,27.56694627946481
0.025,1.9777777777777779,216.66666666666666,bursting,bursting,65,73,9.285714285714286,9.125,0.2332833860362428,0.23790662472890642,0.7973511296899698,0.8442320239304485,27.07133872965048,27.086721594404118
0.025,1.9777777777777779,233.33333333333334,bursting,bursting,65,64,9.285714285714286,9.142857142857142,0.21863782540197677,0.2146804500631321,0.751064920612205,0.6715118868547547,27.596700367553357,27.708216707337566
0.025,1.9777777777777779,250.0,bursting,bursting,59,62,6.555555555555555,6.888888888888889,0.20207828693357976,0.1913661103940609,0.9849533060015722,0.9393336908894628,26.60178746021062,27.150881343816742
0.025,1.9777777777777779,266.6666666666667,bursting,bursting,55,61,6.875,6.777777777777778,0.18812876883640373,0.1884816335363205,0.8953843745355063,0.9217485151871705,26.853490228573843,26.850594113174232
0.025,1.9777777777777779,283.33333333333337,bursting,bursting,57,55,8.142857142857142,7.857142857142857,0.1798803285582347,0.1868290282952256,0.7024070362295086,0.7777536400024413,27.36741340277345,27.081991084833533
0.025,1.9777777777777779,300.0,bursting,bursting,50,56,8.333333333333334,8.0,0.16805284486934904,0.17563995528396292,0.6209948035437722,0.6884017923194986,27.648828775746946,27.689392496152838
0.025,1.9777777777777779,316.6666666666667,bursting,bursting,50,53,7.142857142857143,7.571428571428571,0.16312289768235674,0.16538060958239856,0.7548443085690262,0.6870058398530151,27.466841251159025,27.235026634150383
0.025,1.9777777777777779,333.33333333333337,bursting,bursting,46,48,6.571428571428571,6.857142857142857,0.15266288803485703,0.14941674404206579,0.7972013573668338,0.7331029610868511,27.253258279720995,27.347041782932326
0.025,1.9777777777777779,350.0,bursting,bursting,50,45,7.142857142857143,7.5,0.15083191514678404,0.15615531453830758,0.6925271883250145,0.630085176270065,27.296488667050564,27.25458249434518
0.025,2.088888888888889,200.0,bursting,bursting,71,66,10.142857142857142,11.0,0.2368591136446029,0.22526663346274362,0.6884290425674093,0.6128671010968422,27.69924278595409,27.524696469871987
0.025,2.088888888888889,216.66666666666666,bursting,bursting,68,61,9.714285714285714,10.166666666666666,0.2200538994808473,0.21340415455537953,0.7003695225437081,0.6267658782188081,27.671591475064638,27.47023373219776
0.025,2.088888888888889,233.33333333333334,bursting,bursting,61,61,6.777777777777778,6.777777777777778,0.19905213968003066,0.19738646850906705,0.9778277554980905,0.9153041721318511,26.996620674804976,27.123826263028523
0.025,2.088888888888889,250.0,bursting,bursting,58,57,7.25,8.142857142857142,0.1951428952861612,0.18857040120830496,0.7937730757087473,0.738292458999104,27.27316018061531,27.431776483185214
0.025,2.088888888888889,266.6666666666667,bursting,bursting,56,53,8.0,7.571428571428571,0.17857794694170895,0.1781581056102419,0.6978124666380364,0.7708309520392954,27.647661489609508,27.697441628602203
0.025,2.088888888888889,283.33333333333337,bursting,bursting,52,55,7.428571428571429,7.857142857142857,0.16985691335084863,0.1718092553086519,0.7519022294543429,0.6807221296769711,27.62399725414565,27.45135321267736
0.025,2.088888888888889,300.0,bursting,bursting,52,48,7.428571428571429,6.857142857142857,0.16833499452230516,0.16582806749695186,0.7311860617414753,0.6622653728574665,27.205388838939456,27.1926907534509
0.025,2.088888888888889,316.6666666666667,bursting,bursting,46,49,6.571428571428571,6.125,0.14889293155565644,0.14919380538106683,0.7452434973687315,0.7856979194680885,27.41302218202807,27.62455135419588
0.025,2.088888888888889,333.33333333333337,bursting,bursting,43,43,5.375,5.375,0.14099017448620282,0.14055377130247987,0.8534082208443671,0.8532320770150076,26.90021539527164,26.953668386991865
0.025,2.088888888888889,350.0,bursting,bursting,46,44,6.571428571428571,7.333333333333333,0.14775974768229752,0.14070812108284972,0.6670341412940184,0.5989571864889162,27.476227868883488,27.469170366302084
0.025,2.2,200.0,bursting,bursting,68,60,9.714285714285714,10.0,0.22599471403761093,0.21121296529468164,0.7142134970508703,0.6401826384229178,27.543283759972766,27.58836239940365
0.025,2.2,216.66666666666666,bursting,bursting,60,61,8.571428571428571,8.714285714285714,0.2023384400286579,0.2012475469536712,0.6571424337550993,0.7320038667228648,27.56624982757822,27.87939581031723
0.025,2.2,233.33333333333334,bursting,bursting,56,59,8.0,8.428571428571429,0.1932102251130857,0.1939277029410694,0.7972547662991033,0.7116205884005685,27.37949666421837,27.261004461352837
0.025,2.2,250.0,bursting,bursting,52,55,7.428571428571429,7.857142857142857,0.17808014186312568,0.17999520201572947,0.7874686332475019,0.7112627573812773,27.652850909382973,27.461128498586117
0.025,2.2,266.6666666666667,bursting,bursting,48,54,6.857142857142857,6.75,0.1643654637670425,0.1693320742572436,0.806085396811686,0.8477417380320592,27.2942558923904,27.163993718600064
